dwh_id_dlproduct;product_id;dwh_id_dlpartner;dwh_id_product;product_name;title_id;title_name;content_type;platform;product_release_date;publisher;ips_project_code;ips_project_title;ips_project_label
3197;EP4062-NPER00044_00-DEADISLAND000013;7;-2;Dead Island;NPER00044_00;PlayStation Home (PSN);Home;PS3;28.07.2011;Unknown;-2;N/A;Unknown
3198;EP4062-NPER00044_00-DEADISLAND000015;7;-2;Dead Island;NPER00044_00;PlayStation Home (PSN);Home;PS3;28.07.2011;Unknown;-2;N/A;Unknown
3199;EP4062-NPER00044_00-DEADISLAND000029;7;-2;Dead Island;NPER00044_00;PlayStation Home (PSN);Home;PS3;05.08.2011;Unknown;-2;N/A;Unknown
3200;EP4062-NPER00044_00-DEADISLAND000030;7;-2;Dead Island™ Xian Mei's Hairstyle;NPER00044_00;PlayStation Home (PSN);Home;PS3;05.08.2011;Unknown;-2;N/A;Unknown
3201;EP4062-NPER00044_00-DEADISLAND000031;7;-2;Dead Island;NPER00044_00;PlayStation Home (PSN);Home;PS3;05.08.2011;Unknown;-2;N/A;Unknown
3202;EP4062-NPER00044_00-DEADISLAND000032;7;-2;Dead Island;NPER00044_00;PlayStation Home (PSN);Home;PS3;05.08.2011;Unknown;-2;N/A;Unknown
3203;EP4062-NPET00003_00-VPCMYTRANW000002;7;-2;Mytran Wars Trailer;NPET00003_00;MYTRAN WARS;Trailer;PSP;16.04.2009;Unknown;-2;N/A;Unknown
3204;EP4062-NPEY50003_00-WPCMYTRANW000001;7;-2;Mytran Wars Destroyer Fight;NPEY50003_00;MYTRAN WARS;Wallpaper;PSP;16.04.2009;Unknown;-2;N/A;Unknown
3205;EP4062-NPEY50003_00-WPCMYTRANW000002;7;-2;Mytran Wars Destroyer Wallpaper;NPEY50003_00;MYTRAN WARS;Wallpaper;PSP;16.04.2009;Unknown;-2;N/A;Unknown
3206;EP4062-NPEY50003_00-WPCMYTRANW000003;7;-2;Mytran Wars Keeper Wallpaper;NPEY50003_00;MYTRAN WARS;Wallpaper;PSP;16.04.2009;Unknown;-2;N/A;Unknown
3207;EP4062-NPEY50003_00-WPCMYTRANW000004;7;-2;Mytran Wars Keeper Volcano Wallpaper;NPEY50003_00;MYTRAN WARS;Wallpaper;PSP;16.04.2009;Unknown;-2;N/A;Unknown
3242;UP2047-BLUS30790_00-PHEI010000000000;7;-2;Dead Island Exploding Meat;N/A;Dead Island;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3347;326355;1;-2;Final Form for Beta Testing (retail);N/A;Final Form;N/A;PC;11.11.2020;Unknown;-2;N/A;Unknown
3302;UP2047-NPUB90514_00-NAILDDEMOPACK001;7;-2;nail'd Demo;N/A;nail'd;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3303;UP2047-NPUB90514_00-NAILDENVIRONTRLR;7;-2;nail'd Environment Trailer;N/A;nail'd;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3304;UP2047-NPUB90514_00-NAILDGAMESCOMTRA;7;-2;nail'd Gamescom Trailer;N/A;nail'd;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3305;UP2047-NPUB90514_00-NAILDMUSICTRAILE;7;-2;nail'd Music Trailer;N/A;nail'd;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3306;UP2047-NPUB90632_00-SR3INITSTATION01;7;-2;Saints Row: The Third Initiation Station Demo;N/A;Saints Row: The Third;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3307;UP2047-NPUB90699_00-METROLLE32012GAM;7;-2;Metro: Last Light E3 2012 Gameplay Demo - Welcome to Moscow;N/A;Metro: Last Light;N/A;NA;01.01.1970;Unknown;-2;N/A;Unknown
3308;UP2047-NPUB90717_00-RISEN2GAMESCOMTR;7;-2;Risen 2: Dark Waters GamesCom Trailer;N/A;Risen 2: Dark Waters;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3309;UP2047-NPUB90717_00-RISEN2REVEALTRAI;7;-2;Risen 2: Dark Waters Reveal Trailer;N/A;Risen 2: Dark Waters;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3310;UP2047-NPUB90734_00-0WINTERSTARS2012;7;-2;Winter Stars Demo;N/A;Winter Stars;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3311;UP2047-NPUR30300_00-DEADISLANDAXEF01;7;-2;Dead Island Fire Axe (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3312;UP2047-NPUR30300_00-DEADISLANDAXEM01;7;-2;Dead Island Fire Axe (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3313;UP2047-NPUR30300_00-DEADISLANDBLOOD1;7;-2;Dead Island Blood Splatter 1;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3314;UP2047-NPUR30300_00-DEADISLANDBLOOD2;7;-2;Dead Island Blood Splatter 2;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3315;UP2047-NPUR30300_00-DEADISLANDBLOOD3;7;-2;Dead Island Blood Splatter 3;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3316;UP2047-NPUR30300_00-DEADISLANDBLOOD4;7;-2;Dead Island Blood Splatter 4;N/A;Deep Silver, Inc. - Home;N/A;NA;01.01.1970;Unknown;-2;N/A;Unknown
3317;UP2047-NPUR30300_00-DEADISLANDBUNDLE;7;-2;Dead Island Blood Splatter Wall Art Pack;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3318;UP2047-NPUR30300_00-DEADISLANDCOPM01;7;-2;Dead Island Zombie Policeman Costume;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3319;UP2047-NPUR30300_00-DEADISLANDFRAME1;7;-2;Dead Island Severed Head Ornament;N/A;Deep Silver, Inc. - Home;N/A;NA;01.01.1970;Unknown;-2;N/A;Unknown
3320;UP2047-NPUR30300_00-DEADISLANDHAMRF1;7;-2;Dead Island Electro-hammer (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3321;UP2047-NPUR30300_00-DEADISLANDHAMRM1;7;-2;Dead Island Electro-hammer (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3322;UP2047-NPUR30300_00-DEADISLANDHATF01;7;-2;Dead Island Baseball Bat (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3323;UP2047-NPUR30300_00-DEADISLANDHATM01;7;-2;Dead Island Baseball Bat (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3324;UP2047-NPUR30300_00-DEADISLANDKNIFEF;7;-2;Dead Island Sticky Bomb Knife (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3325;UP2047-NPUR30300_00-DEADISLANDKNIFEM;7;-2;Dead Island Sticky Bomb Knife (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3326;UP2047-NPUR30300_00-DEADISLANDPIPEF1;7;-2;Dead Island Pipe (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3327;UP2047-NPUR30300_00-DEADISLANDPIPEM1;7;-2;Dead Island Pipe (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3328;UP2047-NPUR30300_00-DEADISLANDWALBND;7;-2;Dead Island Zombie Wall Bundle;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3329;UP2047-NPUR30300_00-DEADISLANDWINDOW;7;-2;Dead Island Zombie Window;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3330;UP2047-NPUR30300_00-DEADISLANDXPLODE;7;-2;Dead Island Exploding Zombie Costume;N/A;Deep Silver, Inc. - Home;N/A;NA;01.01.1970;Unknown;-2;N/A;Unknown
3331;UP2047-NPUR30300_00-DEADISLANDZMBM01;7;-2;Dead Island Straight Jacket Zombie Costume;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3332;UP2047-NPUR30300_00-DEADISLANDZMBM02;7;-2;Dead Island Decapitated Zombie Costume;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3333;UP2047-NPUR30300_00-DEADISLANDZOWALL;7;-2;Dead Island Zombie Wall;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3334;UP2047-NPUR30300_00-DEADISLNDMEICLTH;7;-2;Dead Island Xian Mei's Blouse and Skirt;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3335;UP2047-NPUR30300_00-DEADISLNDMEICOST;7;-2;Dead Island Xian Mei Costume;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3336;UP2047-NPUR30300_00-DEADISLNDMEIFEET;7;-2;Dead Island Xian Mei's Shoes;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3337;UP2047-NPUR30300_00-DEADISLNDMEIHAIR;7;-2;Dead Island Xian Mei's Hairstyle;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3338;UP2047-NPUR30300_00-DEADISLNDWPNBNDF;7;-2;Dead Island Weapon Bundle (Female);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3339;UP2047-NPUR30300_00-DEADISLNDWPNBNDM;7;-2;Dead Island Weapon Bundle (Male);N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3340;UP2047-NPUR30300_00-DEADISLNDZOMBIEF;7;-2;Dead Island Female Zombie In Bikini Costume;N/A;Deep Silver, Inc. - Home;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3268;UP2047-CUSA05382_00-HOMEFRONTBETA000;7;-2;Homefront: The Revolution;N/A;Homefront2 US FnF Closed Beta;N/A;PS4;20.05.2016;Unknown;-2;N/A;Unknown
3269;UP2047-CUSA07238_00-AV00000000000001;7;-2;Kingdom Come: Deliverance - Henry Avatar;N/A;Kingdom Come: Deliverance;N/A;PS4;01.01.1970;Unknown;-2;N/A;Unknown
3270;UP2047-CUSA07238_00-AV00000000000003;7;-2;Kingdom Come: Deliverance - Sigismund Avatar;N/A;Kingdom Come: Deliverance;N/A;PS4;01.01.1970;Unknown;-2;N/A;Unknown
3271;UP2047-CUSA07307_00-DFCLAUNCHPSN0001;7;-2;Dreamfall Chapters - Launch Edition;N/A;Dreamfall Chapters;N/A;PS4;05.05.2017;Unknown;-2;N/A;Unknown
3272;UP2047-CUSA07307_00-DREAMFALLCH00001;7;-2;Dreamfall Chapters;N/A;Dreamfall Chapters;N/A;PS4;05.05.2017;Unknown;-2;N/A;Unknown
3284;UP2047-NPUB30575_00-SR2FULLGAMETRIAL;7;-2;Saints Row 2 Full Game Trial;N/A;Saints Row 2;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3286;UP2047-NPUB30700_00-SR3FULLGAMETRIAL;7;-2;Saints Row: The Third Full Game Trial;N/A;SAINTS ROW: THE THIRD (PS3 FULL GAME);N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3290;UP2047-NPUB30864_00-VIDEOPS3UX000316;7;-2;Sacred Citadel - Release Trailer;N/A;Sacred Citadel;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3291;UP2047-NPUB31225_00-NARCOTERROR00001;7;-2;Narco Terror Demo;N/A;Narco Terror;N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3295;UP2047-NPUB31257_00-VIDEOPS3UX000568;7;-2;Saints Row IV - Bling Bling Pack Trailer;N/A;Saints Row IV (SR4 US - Digital);N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3296;UP2047-NPUB31257_00-VIDEOPS3UX000569;7;-2;Saints Row IV - Game On & College Daze Trailer;N/A;Saints Row IV (SR4 US - Digital);N/A;PS3;01.01.1970;Unknown;-2;N/A;Unknown
3462;326354;1;-2;Final Form Developer Comp (retail);N/A;Final Form;N/A;PC;17.11.2020;Unknown;-2;N/A;Unknown
5259;126142;1;-2;MotoGP™ Legendary Bikes;N/A;MotoGP™ Legendary Bikes;N/A;PC;22.09.2016;Milestone;-2;N/A;Unknown
5260;128292;1;-2;On bike Nurburgring Experience;N/A;On bike Nurburgring Experience;N/A;PC;01.01.1970;Milestone;-2;N/A;Unknown
5287;288393;1;-2;Biggest Week In Action Sports;N/A;Biggest Week In Action Sports;N/A;PC;01.01.1970;Milestone;-2;N/A;Unknown
5303;31940;1;-2;WRC Powerslide Steam Store and Retail Key;N/A;WRC Powerslide;N/A;PC;01.01.1970;Milestone;-2;N/A;Unknown
5364;483918;1;-2;MotoGP™19 CN (retail);N/A;MotoGP™19;N/A;PC;01.01.1970;Milestone;-2;N/A;Unknown
14785;466944;1;-2;Floodland for Beta Testing (retail);N/A;Floodland;N/A;PC;15.12.2020;Unknown;-2;N/A;Unknown
559364;217519;1;-2;Project Athena for Beta Testing (retail);N/A;Project Athena;N/A;PC;14.01.2021;Unknown;-2;N/A;Unknown
1176561;363535;1;-2;Armageddon Bundle - CN (retail);N/A;Armageddon Bundle - CN (retail);Bundles;PC;18.02.2021;Unknown;-2;N/A;Unknown
1657721;412115;1;-2;Scars Above for Beta Testing (retail);N/A;Scars Above;N/A;PC;25.02.2021;Unknown;-2;N/A;Unknown
2562933;359457;1;-2;Crossfire: Legion for Beta Testing (retail);N/A;Crossfire: Legion;N/A;PC;27.04.2021;Unknown;-2;N/A;Unknown
2715424;589398;1;-2;Steam Next Fest Press Preview (comp);N/A;Steam Next Fest Press Preview (comp);N/A;PC;03.06.2021;Unknown;-2;N/A;Unknown
2852800;590495;1;-2;Next Fest Press Preview Package (comp);N/A;Next Fest Press Preview Package (comp);N/A;PC;08.06.2021;Unknown;-2;N/A;Unknown
2975054;EP4062-PPSA01749_00-522MEEGOLDEDGEN9;7;-2;Metro Exodus: Gold Edition;PPSA01749_00;Metro Exodus - Sam's Story;Game;PS5;18.06.2021;Unknown;-2;N/A;Unknown
2990360;UP2047-PPSA02395_00-821MEEGOLDEDGEN9;7;-2;Metro Exodus: Gold Edition;PPSA02395_00;Metro Exodus - Sam's Story;Game;PS5;17.06.2021;Unknown;-2;N/A;Unknown
3267214;584139;1;-2;Final Form - Server Developer Comp (retail);N/A;Final Form - Server;N/A;PC;05.07.2021;Unknown;-2;N/A;Unknown
3359800;39828;1;-2;Kingdom Come: Deliverance Developer Comp (retail);N/A;Kingdom Come: Deliverance Developer Comp (retail);N/A;PC;01.01.1970;Warhorse;-2;N/A;Unknown
3359801;366250;1;-2;Index Press Package (comp);N/A;Index Press Package (comp);N/A;PC;01.01.1970;Vertigo;-2;N/A;Unknown
3421878;EP4356-CUSA13214_00-ASIA000000000000;7;-2;Monster Energy Supercross - The Official Videog...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Game;PS4;11.02.2019;Milestone;-2;N/A;Unknown
3421879;EP4356-CUSA13214_00-ASIA000000000001;7;-2;Monster Energy Supercross 2 - Special Edition;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Game;PS4;12.02.2019;Milestone;-2;N/A;Unknown
3421880;EP4356-CUSA13214_00-ASIA000000000007;7;-2;Monster Energy Supercross 2 - The Beast Pack;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;11.03.2019;Milestone;-2;N/A;Unknown
3421881;EP4356-CUSA13214_00-ASIA000000000008;7;-2;Monster Energy Supercross 2 - Los Angeles Memor...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;18.03.2019;Milestone;-2;N/A;Unknown
3421882;EP4356-CUSA13214_00-ASIA000000000009;7;-2;Monster Energy Supercross 2 - The Nightmare Pack;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;09.04.2019;Milestone;-2;N/A;Unknown
3421883;EP4356-CUSA13214_00-ASIA000000000010;7;-2;Monster Energy Supercross 2 - Infinity Customiz...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;09.04.2019;Milestone;-2;N/A;Unknown
3421884;EP4356-CUSA13214_00-ASIA000000000011;7;-2;Monster Energy Supercross 2 - Ohana Customizati...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;09.04.2019;Milestone;-2;N/A;Unknown
3421885;EP4356-CUSA13214_00-ASIA000000000012;7;-2;Monster Energy Supercross 2 - Megitsune Customi...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;09.04.2019;Milestone;-2;N/A;Unknown
3421886;EP4356-CUSA13214_00-ASIA000000000013;7;-2;Monster Energy Supercross 2 - Monster Energy Cup;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;12.04.2019;Milestone;-2;N/A;Unknown
3421887;EP4356-CUSA13214_00-ASIA000000000014;7;-2;Monster Energy Supercross 2 - The Playground;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;09.05.2019;Milestone;-2;N/A;Unknown
3421888;EP4356-CUSA13214_00-ETH0000000002552;7;-2;Monster Energy Supercross 2 - Dynamic Theme;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Theme;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421889;EP4356-CUSA13214_00-SUPERCROSS2FGAME;7;-2;Monster Energy Supercross - The Official Videog...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Game;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421890;EP4356-CUSA13214_00-SX2DLC01B0000000;7;-2;Monster Energy Supercross 2 - The Beast Pack;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.03.2019;Milestone;-2;N/A;Unknown
3421891;EP4356-CUSA13214_00-SX2DLC0200000000;7;-2;Monster Energy Supercross 2 - The Camo Pack;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421892;EP4356-CUSA13214_00-SX2DLC03B0000000;7;-2;Monster Energy Supercross 2 - The Nightmare Pack;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.04.2019;Milestone;-2;N/A;Unknown
3421893;EP4356-CUSA13214_00-SX2DLC0400000000;7;-2;Monster Energy Supercross 2 - Credits Multiplier;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421894;EP4356-CUSA13214_00-SX2DLC0500000000;7;-2;Monster Energy Supercross 2 - Monster Energy Cup;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;11.04.2019;Milestone;-2;N/A;Unknown
3421895;EP4356-CUSA13214_00-SX2DLC0600000000;7;-2;Monster Energy Supercross 2 - Los Angeles Memor...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;15.03.2019;Milestone;-2;N/A;Unknown
3421896;EP4356-CUSA13214_00-SX2DLC0700000000;7;-2;Monster Energy Supercross 2 - The Playground;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.05.2019;Milestone;-2;N/A;Unknown
3421897;EP4356-CUSA13214_00-SX2DLC0900000000;7;-2;Monster Energy Supercross 2 - Infinity Customiz...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.04.2019;Milestone;-2;N/A;Unknown
3421898;EP4356-CUSA13214_00-SX2DLC1000000000;7;-2;Monster Energy Supercross 2 - Ohana Customizati...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.04.2019;Milestone;-2;N/A;Unknown
3421899;EP4356-CUSA13214_00-SX2DLC1100000000;7;-2;Monster Energy Supercross 2 - Megitsune Customi...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.04.2019;Milestone;-2;N/A;Unknown
3421900;EP4356-CUSA13214_00-SX2DLC1200000000;7;-2;Monster Energy Supercross 2 - Outfit Starting P...;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421901;EP4356-CUSA13214_00-SX2SEASONPASS000;7;-2;Monster Energy Supercross 2 - Season Pass;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Add-On;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421902;EP4356-CUSA13214_00-SX2SPECIAL000000;7;-2;Monster Energy Supercross 2 - Special Edition;CUSA13214_00;MONSTER ENERGY SUPERCROSS-THE OFFICIAL VIDEOGAME 2;Game;PS4;08.02.2019;Milestone;-2;N/A;Unknown
3421916;EP4356-CUSA16700_00-ASIA000000000000;7;-2;Monster Energy Supercross - The Official Videog...;CUSA16700_00;SUPERCROSS 3 GAME EU;Game;PS4;05.02.2020;Milestone;-2;N/A;Unknown
3421917;EP4356-CUSA16700_00-ASIA000000000001;7;-2;Monster Energy Supercross 3 - Special Edition;CUSA16700_00;SUPERCROSS 3 GAME EU;Game;PS4;05.02.2020;Milestone;-2;N/A;Unknown
3421918;EP4356-CUSA16700_00-ASIA000000000002;7;-2;Monster Energy Supercross 3 - Season Pass;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;05.02.2020;Milestone;-2;N/A;Unknown
3421919;EP4356-CUSA16700_00-ASIA000000000003;7;-2;Monster Energy Supercross 3 - Dynamic Theme;CUSA16700_00;SUPERCROSS 3 GAME EU;Theme;PS4;05.02.2020;Milestone;-2;N/A;Unknown
3421920;EP4356-CUSA16700_00-ASIA000000000005;7;-2;Monster Energy Supercross 3 - Credits Multiplier;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;05.02.2020;Milestone;-2;N/A;Unknown
3421921;EP4356-CUSA16700_00-ASIA000000000006;7;-2;Monster Energy Supercross 3 - Official Outfit P...;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;20.02.2020;Milestone;-2;N/A;Unknown
3421922;EP4356-CUSA16700_00-ASIA000000000007;7;-2;Monster Energy Supercross 3 - Great Legends Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;10.04.2020;Milestone;-2;N/A;Unknown
3421923;EP4356-CUSA16700_00-ASIA000000000008;7;-2;Monster Energy Supercross 3 - Track Editor Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;04.03.2020;Milestone;-2;N/A;Unknown
3421924;EP4356-CUSA16700_00-ASIA000000000009;7;-2;Monster Energy Supercross 3 - Official Racing P...;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;19.03.2020;Milestone;-2;N/A;Unknown
3421925;EP4356-CUSA16700_00-ASIA000000000010;7;-2;Monster Energy Supercross 3 - Allegiance Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;10.04.2020;Milestone;-2;N/A;Unknown
3421926;EP4356-CUSA16700_00-ASIA000000000011;7;-2;Monster Energy Supercross 3 - Monster Energy Cup;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;09.03.2020;Milestone;-2;N/A;Unknown
3421927;EP4356-CUSA16700_00-ASIA000000000012;7;-2;Monster Energy Supercross 3 - Neckbrace Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;06.04.2020;Milestone;-2;N/A;Unknown
3421928;EP4356-CUSA16700_00-ASIA000000000013;7;-2;Monster Energy Supercross 3 - Official Gear Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;22.04.2020;Milestone;-2;N/A;Unknown
3421929;EP4356-CUSA16700_00-SUPERCROSS3FGAME;7;-2;Monster Energy Supercross - The Official Videog...;CUSA16700_00;SUPERCROSS 3 GAME EU;Game;PS4;04.02.2020;Milestone;-2;N/A;Unknown
3421930;EP4356-CUSA16700_00-SX3DLC0100000000;7;-2;Monster Energy Supercross 3 - Outfit Starting P...;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;04.02.2020;Milestone;-2;N/A;Unknown
3421931;EP4356-CUSA16700_00-SX3DLC0200000000;7;-2;Monster Energy Supercross 3 - Credits Multiplier;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;04.02.2020;Milestone;-2;N/A;Unknown
3421932;EP4356-CUSA16700_00-SX3DLC0300000000;7;-2;Monster Energy Supercross 3 - Official Outfit P...;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;19.02.2020;Milestone;-2;N/A;Unknown
3421933;EP4356-CUSA16700_00-SX3DLC0400000000;7;-2;Monster Energy Supercross 3 - Great Legends Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;09.04.2020;Milestone;-2;N/A;Unknown
3421934;EP4356-CUSA16700_00-SX3DLC0500000000;7;-2;Monster Energy Supercross 3 - Track Editor Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;03.03.2020;Milestone;-2;N/A;Unknown
3421935;EP4356-CUSA16700_00-SX3DLC0600000000;7;-2;Monster Energy Supercross 3 - Official Racing P...;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;18.03.2020;Milestone;-2;N/A;Unknown
3421936;EP4356-CUSA16700_00-SX3DLC0700000000;7;-2;Monster Energy Supercross 3 - Allegiance Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;09.04.2020;Milestone;-2;N/A;Unknown
3421937;EP4356-CUSA16700_00-SX3DLC0800000000;7;-2;Monster Energy Supercross 3 - Monster Energy Cup;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;06.03.2020;Milestone;-2;N/A;Unknown
3421938;EP4356-CUSA16700_00-SX3DLC0900000000;7;-2;Monster Energy Supercross 3 - Official Gear Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;21.04.2020;Milestone;-2;N/A;Unknown
3421939;EP4356-CUSA16700_00-SX3DLC1000000000;7;-2;Monster Energy Supercross 3 - Neckbrace Pack;CUSA16700_00;SUPERCROSS 3 GAME EU;Add-On;PS4;03.04.2020;Milestone;-2;N/A;Unknown
